mssv,hocky,namhoc,dtbhk,sotchk,namkhoahoc,hk
F89F5B19XPvAibaEXe9/w7qCPr4fx7yoct15oaoS,1,3,4.77,12,2019,5
FFDC81D5XPvAibaEXe9/w7qCPr4fx1roEzeCxcg8,2,2,8.11,20,2019,4
FFDC81D5XPvAibaEXe9/w7qCPr4fx1roEzeCxcg8,1,3,8.67,20,2019,5
19BBE919XPvAibaEXe9/w7qCPr4fx730Ys7C6Pnx,2,2,4.88,21,2019,4
19BBE919XPvAibaEXe9/w7qCPr4fx730Ys7C6Pnx,1,3,5.65,21,2019,5
32F9100AXPvAibaEXe9/w7qCPr4fx1TwnmX9dAd1,1,3,5.87,21,2019,5
312DE7FEXPvAibaEXe9/w7qCPr4fx7wnJbpMwzOR,2,2,8.55,22,2019,4
312DE7FEXPvAibaEXe9/w7qCPr4fx7wnJbpMwzOR,1,3,8.88,20,2019,5
47929769XPvAibaEXe9/w7qCPr4fx5ZSKwER9cBP,2,2,8.29,18,2019,4
47929769XPvAibaEXe9/w7qCPr4fx5ZSKwER9cBP,1,3,8.5,20,2019,5
81A16E02XPvAibaEXe98rLBMbW9WWZYzqql2Y9VW,2,2,5.1,24,2019,4
81A16E02XPvAibaEXe98rLBMbW9WWZYzqql2Y9VW,1,3,3.08,16,2019,5
B3D68FC5XPvAibaEXe98rLBMbW9WWRAfSMcdOHDg,2,2,7.78,20,2019,4
B3D68FC5XPvAibaEXe98rLBMbW9WWRAfSMcdOHDg,1,3,6.96,24,2019,5
66CA5BA9XPvAibaEXe98rLBMbW9WWR7xPkTygvnz,2,2,7.57,22,2019,4
66CA5BA9XPvAibaEXe98rLBMbW9WWR7xPkTygvnz,1,3,8.05,19,2019,5
66CA5BA9XPvAibaEXe98rLBMbW9WWR7xPkTygvnz,2,3,7.95,18,2019,6
C562F6BCXPvAibaEXe98rLBMbW9WWeTXnniCvI8f,1,3,8.86,17,2019,5
1AF11951XPvAibaEXe98rLBMbW9WWU4GQh97XuTC,2,2,8.3,16,2019,4
1AF11951XPvAibaEXe98rLBMbW9WWU4GQh97XuTC,1,3,8.04,20,2019,5
5769D718XPvAibaEXe98rLBMbW9WWbEmCMpQV7QR,2,2,8.13,16,2019,4
5769D718XPvAibaEXe98rLBMbW9WWbEmCMpQV7QR,1,3,8.19,14,2019,5
0F04DA5EXPvAibaEXe98rLBMbW9WWe80/0gktK2q,2,2,8.3,18,2019,4
0F04DA5EXPvAibaEXe98rLBMbW9WWe80/0gktK2q,1,3,8.26,24,2019,5
B4FFB99BXPvAibaEXe98rLBMbW9WWeYMnBpskQrb,1,3,8.08,15,2019,5
63AEE0E1XPvAibaEXe/MMx1dMBtPnZgENpzeH0a3,2,2,8.07,7,2019,4
63AEE0E1XPvAibaEXe/MMx1dMBtPnZgENpzeH0a3,1,3,8.08,19,2019,5
63AEE0E1XPvAibaEXe/MMx1dMBtPnZgENpzeH0a3,2,3,5.38,17,2019,6
3AE9D52AXPvAibaEXe/MMx1dMBtPnSBGva9BdDMm,2,2,8.06,19,2019,4
3AE9D52AXPvAibaEXe/MMx1dMBtPnSBGva9BdDMm,1,3,8.0,20,2019,5
AAD47E91XPvAibaEXe/MMx1dMBtPnZSiumv5WHCQ,2,2,7.89,17,2019,4
AAD47E91XPvAibaEXe/MMx1dMBtPnZSiumv5WHCQ,1,3,8.1,20,2019,5
5ECA05E4XPvAibaEXe/MMx1dMBtPndI+Jb7jkgeU,2,2,7.57,12,2019,4
5ECA05E4XPvAibaEXe/MMx1dMBtPndI+Jb7jkgeU,1,3,7.72,24,2019,5
5184C2D8XPvAibaEXe/MMx1dMBtPnfS6Aify5Ald,2,2,5.36,20,2019,4
5184C2D8XPvAibaEXe/MMx1dMBtPnfS6Aify5Ald,1,3,6.2,19,2019,5
F6213C7FXPvAibaEXe/MMx1dMBtPnQrE1yYQ0PoC,2,2,7.66,19,2019,4
F6213C7FXPvAibaEXe/MMx1dMBtPnQrE1yYQ0PoC,1,3,7.41,17,2019,5
D39B4BD9XPvAibaEXe/MMx1dMBtPnYkQf8xjAzDw,2,2,8.68,20,2019,4
D39B4BD9XPvAibaEXe/MMx1dMBtPnYkQf8xjAzDw,1,3,8.72,19,2019,5
4DFBCD0BXPvAibaEXe815EPCWwbvwa6bmTH2lz2k,2,2,7.07,18,2019,4
4DFBCD0BXPvAibaEXe815EPCWwbvwa6bmTH2lz2k,1,3,6.87,18,2019,5
6D1D3429XPvAibaEXe815EPCWwbvwSLQJvbnbMVb,2,2,7.39,7,2019,4
6D1D3429XPvAibaEXe815EPCWwbvwSLQJvbnbMVb,3,2,6.6,4,2019,5
6D1D3429XPvAibaEXe815EPCWwbvwSLQJvbnbMVb,1,3,8.26,19,2019,5
D67D27A4XPvAibaEXe815EPCWwbvwe1487FaOvMA,2,2,8.88,24,2019,4
D67D27A4XPvAibaEXe815EPCWwbvwe1487FaOvMA,1,3,9.4,16,2019,5
BAFC9C7EXPvAibaEXe815EPCWwbvwQXJi2oa+4HX,2,2,7.14,20,2019,4
BAFC9C7EXPvAibaEXe815EPCWwbvwQXJi2oa+4HX,1,3,7.86,22,2019,5
66D88B14XPvAibaEXe815EPCWwbvwbJvb0G+NdOp,2,2,8.1,7,2019,4
66D88B14XPvAibaEXe815EPCWwbvwbJvb0G+NdOp,1,3,2.26,10,2019,5
7F4DBF67XPvAibaEXe815EPCWwbvwaQx27BUTx8v,2,2,5.64,7,2019,4
7F4DBF67XPvAibaEXe815EPCWwbvwaQx27BUTx8v,1,3,6.74,17,2019,5
E410BFF7XPvAibaEXe815EPCWwbvwQUaWDvNGT9m,2,2,6.67,7,2019,4
E410BFF7XPvAibaEXe815EPCWwbvwQUaWDvNGT9m,1,3,7.22,19,2019,5
A5DC0C28XPvAibaEXe815EPCWwbvwVqtdPrtoku1,1,3,7.75,16,2019,5
96FB7A63XPvAibaEXe8UkZVD+5XbrHcUj5QffQfy,2,2,8.06,17,2019,4
96FB7A63XPvAibaEXe8UkZVD+5XbrHcUj5QffQfy,1,3,7.52,20,2019,5
079AC3CCXPvAibaEXe8UkZVD+5XbrMQZiu8kPWJs,2,2,6.05,8,2019,4
079AC3CCXPvAibaEXe8UkZVD+5XbrMQZiu8kPWJs,1,3,6.13,18,2019,5
079AC3CCXPvAibaEXe8UkZVD+5XbrMQZiu8kPWJs,2,3,5.24,18,2019,6
1C609B59XPvAibaEXe8UkZVD+5XbrP9fRgzYGpJ+,2,2,8.24,16,2019,4
1C609B59XPvAibaEXe8UkZVD+5XbrP9fRgzYGpJ+,1,3,8.09,16,2019,5
D1E43B44XPvAibaEXe8UkZVD+5XbrMJ2A5eQt9Lh,2,2,7.41,15,2019,4
D1E43B44XPvAibaEXe8UkZVD+5XbrMJ2A5eQt9Lh,1,3,7.41,20,2019,5
A4A0CFA0XPvAibaEXe8UkZVD+5XbrEoByUk6dDly,2,2,7.78,17,2019,4
A4A0CFA0XPvAibaEXe8UkZVD+5XbrEoByUk6dDly,1,3,7.38,23,2019,5
5A758833XPvAibaEXe8UkZVD+5XbrMlwmHooi//x,2,2,8.11,21,2019,4
5A758833XPvAibaEXe8UkZVD+5XbrMlwmHooi//x,1,3,7.7,21,2019,5
D75F7AF3XPvAibaEXe8UkZVD+5XbrAXdMpZ3BbG7,2,2,8.21,22,2019,4
D75F7AF3XPvAibaEXe8UkZVD+5XbrAXdMpZ3BbG7,1,3,9.44,14,2019,5
A1B6FE81XPvAibaEXe8UkZVD+5XbrHHu+9+n8Cn4,2,2,6.89,24,2019,4
A1B6FE81XPvAibaEXe8UkZVD+5XbrHHu+9+n8Cn4,1,3,5.2,23,2019,5
83778D4CXPvAibaEXe8UkZVD+5XbrJWBu7nie7TC,2,2,8.48,16,2019,4
83778D4CXPvAibaEXe8UkZVD+5XbrJWBu7nie7TC,1,3,8.26,16,2019,5
2FF2D346XPvAibaEXe+IVHw2W4UqasQiy0d+uqF7,2,2,7.58,17,2019,4
2FF2D346XPvAibaEXe+IVHw2W4UqasQiy0d+uqF7,1,3,8.33,16,2019,5
95249315XPvAibaEXe+IVHw2W4Uqahl7RHhwIliI,2,2,8.2,8,2019,4
95249315XPvAibaEXe+IVHw2W4Uqahl7RHhwIliI,1,3,8.0,24,2019,5
94A6BB31XPvAibaEXe+IVHw2W4Uqah4dooDrSrIK,2,2,8.46,18,2019,4
94A6BB31XPvAibaEXe+IVHw2W4Uqah4dooDrSrIK,1,3,8.03,16,2019,5
49AFA78CXPvAibaEXe+IVHw2W4Uqalb8BVExen18,2,2,8.2,20,2019,4
49AFA78CXPvAibaEXe+IVHw2W4Uqalb8BVExen18,1,3,9.06,20,2019,5
B95CBA5DXPvAibaEXe+IVHw2W4UqamRvsYDlgM1i,1,2,6.93,16,2019,3
B95CBA5DXPvAibaEXe+IVHw2W4UqamRvsYDlgM1i,2,2,6.77,12,2019,4
B95CBA5DXPvAibaEXe+IVHw2W4UqamRvsYDlgM1i,1,3,6.0,23,2019,5
B95CBA5DXPvAibaEXe+IVHw2W4UqamRvsYDlgM1i,2,3,6.74,18,2019,6
EB61647CXPvAibaEXe+IVHw2W4Uqat2aIsIjo8OH,1,3,7.99,13,2019,5
5B251F69XPvAibaEXe+IVHw2W4UqatoV9qfDUYEo,2,2,7.01,15,2019,4
5B251F69XPvAibaEXe+IVHw2W4UqatoV9qfDUYEo,1,3,7.87,17,2019,5
361908CBXPvAibaEXe+IVHw2W4UqallYRA4x04U0,2,2,8.0,21,2019,4
361908CBXPvAibaEXe+IVHw2W4UqallYRA4x04U0,1,3,6.35,19,2019,5
EBFB9448XPvAibaEXe+IVHw2W4UqajGc1g2HShpV,2,2,8.09,18,2019,4
EBFB9448XPvAibaEXe+IVHw2W4UqajGc1g2HShpV,1,3,6.32,19,2019,5
B7D178A6XPvAibaEXe+IVHw2W4Uqaofy1pHMZD/0,2,2,7.6,8,2019,4
B7D178A6XPvAibaEXe+IVHw2W4Uqaofy1pHMZD/0,1,3,7.7,22,2019,5
815B148DXPvAibaEXe+P3P+fEFRIWNoPQoF+Ga0u,2,2,7.26,18,2019,4
815B148DXPvAibaEXe+P3P+fEFRIWNoPQoF+Ga0u,3,2,6.6,6,2019,5
815B148DXPvAibaEXe+P3P+fEFRIWNoPQoF+Ga0u,1,3,6.63,20,2019,5
E1C46393XPvAibaEXe+P3P+fEFRIWNFCj+xzXCz/,2,2,6.69,16,2019,4
E1C46393XPvAibaEXe+P3P+fEFRIWNFCj+xzXCz/,1,3,7.73,18,2019,5
019568E7XPvAibaEXe+P3P+fEFRIWDXExiPZGRaa,2,2,9.25,16,2019,4
019568E7XPvAibaEXe+P3P+fEFRIWDXExiPZGRaa,1,3,8.72,20,2019,5
2E63F784XPvAibaEXe+P3P+fEFRIWAkq3MElhppP,1,3,8.39,20,2019,5
72916CE3XPvAibaEXe+P3P+fEFRIWK7NjKEc7AlK,2,2,5.9,7,2019,4
72916CE3XPvAibaEXe+P3P+fEFRIWK7NjKEc7AlK,1,3,7.22,22,2019,5
9DE155A7XPvAibaEXe+P3P+fEFRIWK57346B+oO3,2,2,8.27,15,2019,4
9DE155A7XPvAibaEXe+P3P+fEFRIWK57346B+oO3,1,3,7.53,17,2019,5
55BB54C4XPvAibaEXe+P3P+fEFRIWNdqLeyJcbPn,2,2,9.02,17,2019,4
55BB54C4XPvAibaEXe+P3P+fEFRIWNdqLeyJcbPn,1,3,8.27,15,2019,5
02FAB066XPvAibaEXe+P3P+fEFRIWPj6XPfklz7k,1,3,8.9,15,2019,5
FEB0C633XPvAibaEXe+P3P+fEFRIWCovtvpxa3qR,2,2,8.92,20,2019,4
FEB0C633XPvAibaEXe+P3P+fEFRIWCovtvpxa3qR,1,3,8.53,21,2019,5
D254BC2DXPvAibaEXe8Hc2wHUxgky+O0/eB4NKlr,2,2,7.13,22,2019,4
D254BC2DXPvAibaEXe8Hc2wHUxgky+O0/eB4NKlr,1,3,6.86,17,2019,5
FEE6FFFDXPvAibaEXe8Hc2wHUxgky3etHFdBGL94,2,2,8.1,8,2019,4
FEE6FFFDXPvAibaEXe8Hc2wHUxgky3etHFdBGL94,1,3,8.09,23,2019,5
EE3FB9DEXPvAibaEXe8Hc2wHUxgky+fNoO50R73N,2,2,6.89,21,2019,4
EE3FB9DEXPvAibaEXe8Hc2wHUxgky+fNoO50R73N,3,2,7.1,6,2019,5
EE3FB9DEXPvAibaEXe8Hc2wHUxgky+fNoO50R73N,1,3,6.84,20,2019,5
ED396D3BXPvAibaEXe8Hc2wHUxgky4CO+jMdQoBQ,1,3,8.1,18,2019,5
F3AFC8DAXPvAibaEXe8Hc2wHUxgky6LZjkN9QGIT,2,2,8.16,18,2019,4
F3AFC8DAXPvAibaEXe8Hc2wHUxgky6LZjkN9QGIT,1,3,7.72,18,2019,5
E2000025XPvAibaEXe8Hc2wHUxgky3cmM38gICpI,1,3,8.84,20,2019,5
710C98CAXPvAibaEXe8Hc2wHUxgky+1W6/48h7YW,2,2,8.2,8,2019,4
710C98CAXPvAibaEXe8Hc2wHUxgky+1W6/48h7YW,1,3,8.46,20,2019,5
6F25CD19XPvAibaEXe8Hc2wHUxgky+vqU7EkXwT4,1,3,7.82,22,2019,5
0368E395XPvAibaEXe8Hc2wHUxgky4xlonemdAzO,2,2,8.1,22,2019,4
0368E395XPvAibaEXe8Hc2wHUxgky4xlonemdAzO,1,3,7.37,24,2019,5
22F43E48XPvAibaEXe9UjnPPEYi4UQBulKrM84pK,2,2,6.69,18,2019,4
22F43E48XPvAibaEXe9UjnPPEYi4UQBulKrM84pK,1,3,5.46,23,2019,5
5FE3899EXPvAibaEXe9UjnPPEYi4Uf/W04om0ZQP,2,2,7.5,24,2019,4
5FE3899EXPvAibaEXe9UjnPPEYi4Uf/W04om0ZQP,1,3,7.32,23,2019,5
2EB6D9A5XPvAibaEXe9UjnPPEYi4UY/rJc+1ew4U,2,2,7.97,24,2019,4
2EB6D9A5XPvAibaEXe9UjnPPEYi4UY/rJc+1ew4U,1,3,8.11,19,2019,5
772227F1XPvAibaEXe9UjnPPEYi4UX3ecZSJtG3q,2,2,7.65,21,2019,4
772227F1XPvAibaEXe9UjnPPEYi4UX3ecZSJtG3q,1,3,7.86,24,2019,5
B3E4CF3BXPvAibaEXe9UjnPPEYi4UcTDPFKAsEFM,2,2,8.35,19,2019,4
B3E4CF3BXPvAibaEXe9UjnPPEYi4UcTDPFKAsEFM,1,3,8.46,22,2019,5
9AC7300DXPvAibaEXe9UjnPPEYi4UYL4Pmjsy8Gh,1,3,8.33,16,2019,5
26A675E0XPvAibaEXe9UjnPPEYi4UR3P7cSVrblX,2,2,8.04,19,2019,4
26A675E0XPvAibaEXe9UjnPPEYi4UR3P7cSVrblX,1,3,8.72,15,2019,5
34B681A8XPvAibaEXe9UjnPPEYi4UV+h8DUMpX32,2,2,7.02,18,2019,4
34B681A8XPvAibaEXe9UjnPPEYi4UV+h8DUMpX32,1,3,5.91,18,2019,5
5BD7719AXPvAibaEXe+Ee/bNoyDJsvCeLK+oL0vG,2,2,3.69,23,2019,4
5BD7719AXPvAibaEXe+Ee/bNoyDJsvCeLK+oL0vG,1,3,6.29,14,2019,5
B96EAD07XPvAibaEXe+Ee/bNoyDJsrd6TrqpLmiO,2,2,1.98,19,2019,4
EC15F644XPvAibaEXe+Ee/bNoyDJskC9WJ6nr3Ae,2,2,8.14,16,2019,4
EC15F644XPvAibaEXe+Ee/bNoyDJskC9WJ6nr3Ae,1,3,8.54,20,2019,5
0E1F9B22XPvAibaEXe+Ee/bNoyDJss9tsEhQqAHs,1,3,4.17,22,2019,5
57D87DB5XPvAibaEXe+Ee/bNoyDJskfGApkK8T+o,2,2,5.4,8,2019,4
57D87DB5XPvAibaEXe+Ee/bNoyDJskfGApkK8T+o,1,3,6.25,17,2019,5
523AB451XPvAibaEXe+Ee/bNoyDJss4A9USNSu6u,2,2,8.54,20,2019,4
523AB451XPvAibaEXe+Ee/bNoyDJss4A9USNSu6u,1,3,8.44,18,2019,5
1248CA30XPvAibaEXe+Ee/bNoyDJsjrgUqpNJOQ6,2,2,5.96,23,2019,4
1248CA30XPvAibaEXe+Ee/bNoyDJsjrgUqpNJOQ6,1,3,6.57,18,2019,5
27C44449XPvAibaEXe+Ee/bNoyDJsiEhLWZq+MLD,2,2,8.69,18,2019,4
27C44449XPvAibaEXe+Ee/bNoyDJsiEhLWZq+MLD,1,3,8.12,19,2019,5
E8BCDEE7XPvAibaEXe+Ee/bNoyDJsoy3ZBF9u7q9,2,2,8.22,19,2019,4
E8BCDEE7XPvAibaEXe+Ee/bNoyDJsoy3ZBF9u7q9,1,3,7.29,14,2019,5
C5C829ECXPvAibaEXe85v8rw3dwROi/2w2lEnmVD,1,3,7.55,15,2019,5
E7704FF9XPvAibaEXe85v8rw3dwROpBSOvjdmjsV,2,2,8.66,16,2019,4
E7704FF9XPvAibaEXe85v8rw3dwROpBSOvjdmjsV,1,3,7.86,20,2019,5
59C3E497XPvAibaEXe85v8rw3dwROu+dZTFwm2rA,2,2,4.2,8,2019,4
59C3E497XPvAibaEXe85v8rw3dwROu+dZTFwm2rA,1,3,7.5,21,2019,5
730FB412XPvAibaEXe85v8rw3dwROjSpjSY9gaCg,2,2,8.09,17,2019,4
730FB412XPvAibaEXe85v8rw3dwROjSpjSY9gaCg,1,3,8.02,17,2019,5
40963A03XPvAibaEXe85v8rw3dwROvpDjjAR6s3C,2,2,7.38,20,2019,4
40963A03XPvAibaEXe85v8rw3dwROvpDjjAR6s3C,1,3,7.8,18,2019,5
202D3FBDXPvAibaEXe85v8rw3dwROnf8+zXA+6Kc,2,2,7.32,16,2019,4
202D3FBDXPvAibaEXe85v8rw3dwROnf8+zXA+6Kc,1,3,7.88,23,2019,5
626B0A04XPvAibaEXe85v8rw3dwROgy8Z/pogxmI,1,3,8.26,19,2019,5
C6CA2B25XPvAibaEXe85v8rw3dwROiVwRqi1yEb6,2,2,8.65,8,2019,4
C6CA2B25XPvAibaEXe85v8rw3dwROiVwRqi1yEb6,1,3,7.72,19,2019,5
8304096EXPvAibaEXe85v8rw3dwROjSGU5ciEzKm,2,2,8.56,19,2019,4
8304096EXPvAibaEXe85v8rw3dwROjSGU5ciEzKm,1,3,7.99,20,2019,5
BB864E76XPvAibaEXe85v8rw3dwROkTtdcCflL07,2,2,6.04,17,2019,4
BB864E76XPvAibaEXe85v8rw3dwROkTtdcCflL07,1,3,6.69,21,2019,5
330098C0XPvAibaEXe+55g1kTuqhAyBLLJlsYul3,1,3,7.79,20,2019,5
4B5AB4F7XPvAibaEXe+55g1kTuqhA/I35jGrD9te,2,2,8.14,19,2019,4
4B5AB4F7XPvAibaEXe+55g1kTuqhA/I35jGrD9te,1,3,7.79,20,2019,5
E2638968XPvAibaEXe+55g1kTuqhA+ZtZ7D+vplh,2,2,7.47,15,2019,4
E2638968XPvAibaEXe+55g1kTuqhA+ZtZ7D+vplh,1,3,7.84,17,2019,5
73D813B6XPvAibaEXe+55g1kTuqhA3u1XH0dWNf1,1,3,6.18,18,2019,5
D8EC2478XPvAibaEXe+55g1kTuqhA2eis2lWAxqZ,2,2,7.28,17,2019,4
D8EC2478XPvAibaEXe+55g1kTuqhA2eis2lWAxqZ,1,3,6.96,21,2019,5
A0FD85C9XPvAibaEXe+55g1kTuqhA4a99o9YI5xI,2,2,7.37,18,2019,4
A0FD85C9XPvAibaEXe+55g1kTuqhA4a99o9YI5xI,3,2,8.15,6,2019,5
A0FD85C9XPvAibaEXe+55g1kTuqhA4a99o9YI5xI,1,3,7.1,20,2019,5
0C6A6031XPvAibaEXe+55g1kTuqhAxmrxHxT8ysJ,2,2,7.93,18,2019,4
0C6A6031XPvAibaEXe+55g1kTuqhAxmrxHxT8ysJ,3,2,8.2,6,2019,5
0C6A6031XPvAibaEXe+55g1kTuqhAxmrxHxT8ysJ,1,3,7.39,20,2019,5
85E62673XPvAibaEXe+55g1kTuqhAxvdhsciV5yT,2,2,8.06,20,2019,4
85E62673XPvAibaEXe+55g1kTuqhAxvdhsciV5yT,1,3,8.09,18,2019,5
B9DF1E5AXPvAibaEXe+55g1kTuqhA5v7WisfFIUC,2,2,2.83,15,2019,4
B9DF1E5AXPvAibaEXe+55g1kTuqhA5v7WisfFIUC,1,3,4.95,20,2019,5
F55BBDC5XPvAibaEXe9V50Ts4UAUsCMOge7bqzt+,1,3,9.06,14,2019,5
BB05D862XPvAibaEXe9V50Ts4UAUsNKIVpz35mI7,2,2,3.75,8,2019,4
BB05D862XPvAibaEXe9V50Ts4UAUsNKIVpz35mI7,1,3,2.78,8,2019,5
BBEA494AXPvAibaEXe9V50Ts4UAUsJBBV3kPQK8e,2,2,7.12,20,2019,4
BBEA494AXPvAibaEXe9V50Ts4UAUsJBBV3kPQK8e,3,2,7.15,6,2019,5
BBEA494AXPvAibaEXe9V50Ts4UAUsJBBV3kPQK8e,1,3,6.45,20,2019,5
2AF77EC1XPvAibaEXe9V50Ts4UAUsPRIR3pV2yX4,2,2,8.85,8,2019,4
2AF77EC1XPvAibaEXe9V50Ts4UAUsPRIR3pV2yX4,1,3,7.9,17,2019,5
10284077XPvAibaEXe9V50Ts4UAUsDmSppki+qRw,2,2,6.73,20,2019,4
10284077XPvAibaEXe9V50Ts4UAUsDmSppki+qRw,1,3,6.63,20,2019,5
1F12FCA4XPvAibaEXe9V50Ts4UAUsAQ+5gKFgzeq,2,2,5.08,18,2019,4
1F12FCA4XPvAibaEXe9V50Ts4UAUsAQ+5gKFgzeq,1,3,4.14,16,2019,5
516CB8B7XPvAibaEXe9V50Ts4UAUsHjBBjr+GpN6,2,2,6.47,22,2019,4
516CB8B7XPvAibaEXe9V50Ts4UAUsHjBBjr+GpN6,1,3,6.71,18,2019,5
5C0A1217XPvAibaEXe9V50Ts4UAUsLVhms6HFwvs,1,3,8.37,18,2019,5
18194826XPvAibaEXe9V50Ts4UAUsOTg9uoNUYoK,1,3,7.54,22,2019,5
C13C36B6XPvAibaEXe/TOGeH6x1BlVDDF+HyOLkO,2,2,6.51,14,2019,4
C13C36B6XPvAibaEXe/TOGeH6x1BlVDDF+HyOLkO,1,3,7.35,21,2019,5
280F7F2EXPvAibaEXe/TOGeH6x1BlQUztAN4ABTM,2,2,7.27,18,2019,4
280F7F2EXPvAibaEXe/TOGeH6x1BlQUztAN4ABTM,1,3,8.2,22,2019,5
CFFCEE9EXPvAibaEXe/TOGeH6x1BleZUt7+WoUn+,2,2,7.68,16,2019,4
CFFCEE9EXPvAibaEXe/TOGeH6x1BleZUt7+WoUn+,1,3,7.47,18,2019,5
2E6472D5XPvAibaEXe/TOGeH6x1Blas4lTTms1XY,2,2,8.3,18,2019,4
2E6472D5XPvAibaEXe/TOGeH6x1Blas4lTTms1XY,1,3,7.8,22,2019,5
BA6AB26AXPvAibaEXe/TOGeH6x1BlcuocqZMkF6q,2,2,7.23,18,2019,4
BA6AB26AXPvAibaEXe/TOGeH6x1BlcuocqZMkF6q,1,3,7.32,19,2019,5
EC6A7728XPvAibaEXe/TOGeH6x1BlTvKStAB18TG,2,2,6.73,19,2019,4
EC6A7728XPvAibaEXe/TOGeH6x1BlTvKStAB18TG,1,3,7.78,23,2019,5
AD327868XPvAibaEXe/TOGeH6x1BlX2GcRCVyrI7,2,2,6.95,17,2019,4
AD327868XPvAibaEXe/TOGeH6x1BlX2GcRCVyrI7,1,3,8.54,18,2019,5
C2115F30XPvAibaEXe/TOGeH6x1BlbSouo22nZi4,1,3,8.16,16,2019,5
1083A68CXPvAibaEXe/TOGeH6x1BlYSHmoQnOl55,2,2,7.3,21,2019,4
1083A68CXPvAibaEXe/TOGeH6x1BlYSHmoQnOl55,1,3,7.36,18,2019,5
4ABE187CXPvAibaEXe94sKKoWENjB1kc5S0oZHFw,2,2,6.13,24,2019,4
4ABE187CXPvAibaEXe94sKKoWENjB1kc5S0oZHFw,1,3,7.01,16,2019,5
EC30E576XPvAibaEXe94sKKoWENjB21QlLue7gzi,2,2,8.07,17,2019,4
EC30E576XPvAibaEXe94sKKoWENjB21QlLue7gzi,1,3,7.81,20,2019,5
4156B23BXPvAibaEXe94sKKoWENjB57FgiTYdvHX,2,2,8.4,20,2019,4
4156B23BXPvAibaEXe94sKKoWENjB57FgiTYdvHX,1,3,8.86,14,2019,5
EDAC596CXPvAibaEXe94sKKoWENjB2iDnzzjD2sC,1,3,7.58,19,2019,5
594E6FC5XPvAibaEXe94sKKoWENjB3Gtr1KiiVIx,2,2,7.63,24,2019,4
594E6FC5XPvAibaEXe94sKKoWENjB3Gtr1KiiVIx,1,3,8.66,21,2019,5
853C37D0XPvAibaEXe94sKKoWENjB9jIyDYOxlKa,2,2,8.18,24,2019,4
853C37D0XPvAibaEXe94sKKoWENjB9jIyDYOxlKa,1,3,8.6,18,2019,5
EB000B1DXPvAibaEXe94sKKoWENjB9jVXJTJTgf/,2,2,6.72,18,2019,4
EB000B1DXPvAibaEXe94sKKoWENjB9jVXJTJTgf/,1,3,7.93,23,2019,5
236B3FF8XPvAibaEXe94sKKoWENjB58QoAc2XFJc,2,2,8.38,22,2019,4
236B3FF8XPvAibaEXe94sKKoWENjB58QoAc2XFJc,1,3,7.66,22,2019,5
1FCA4129XPvAibaEXe94sKKoWENjB48rF+m5+//Y,2,2,7.91,17,2019,4
1FCA4129XPvAibaEXe94sKKoWENjB48rF+m5+//Y,1,3,7.58,20,2019,5
55CBA940XPvAibaEXe9Hf/fJ8gF3WiYVACUisffu,2,2,8.38,22,2019,4
55CBA940XPvAibaEXe9Hf/fJ8gF3WiYVACUisffu,1,3,8.27,25,2019,5
EF9FB66BXPvAibaEXe9Hf/fJ8gF3Wr/Y2SyxD2Ro,2,2,4.5,7,2019,4
EF9FB66BXPvAibaEXe9Hf/fJ8gF3Wr/Y2SyxD2Ro,1,3,4.49,14,2019,5
5D0BB90EXPvAibaEXe9Hf/fJ8gF3WnvGtEXGWyWG,1,3,8.36,18,2019,5
85A831D1XPvAibaEXe9Hf/fJ8gF3WjBI6YI4IAgm,2,2,7.55,15,2019,4
85A831D1XPvAibaEXe9Hf/fJ8gF3WjBI6YI4IAgm,1,3,8.67,18,2019,5
16711091XPvAibaEXe9Hf/fJ8gF3WonhdqtnpIjx,2,2,8.69,7,2019,4
16711091XPvAibaEXe9Hf/fJ8gF3WonhdqtnpIjx,1,3,8.34,22,2019,5
B0338FFFXPvAibaEXe9Hf/fJ8gF3WpsnHHa5hiU/,2,2,9.82,24,2019,4
B0338FFFXPvAibaEXe9Hf/fJ8gF3WpsnHHa5hiU/,1,3,9.24,17,2019,5
9200EC24XPvAibaEXe9Hf/fJ8gF3WmBuDSc/Wxbo,2,2,8.32,20,2019,4
9200EC24XPvAibaEXe9Hf/fJ8gF3WmBuDSc/Wxbo,1,3,8.93,20,2019,5
AE6F90F2XPvAibaEXe9Hf/fJ8gF3WoHWTRJwGHdY,2,2,5.73,14,2019,4
AE6F90F2XPvAibaEXe9Hf/fJ8gF3WoHWTRJwGHdY,1,3,6.13,12,2019,5
D356129EXPvAibaEXe9Hf/fJ8gF3WidXisaksKVX,1,3,8.49,23,2019,5
3C505858XPvAibaEXe8bHoSDwbr9UpHE0dqQVri8,2,2,8.49,16,2019,4
3C505858XPvAibaEXe8bHoSDwbr9UpHE0dqQVri8,1,3,9.02,21,2019,5
79765D54XPvAibaEXe8bHoSDwbr9UjcNQwX9/a8s,1,3,7.53,19,2019,5
DB1873DFXPvAibaEXe8bHoSDwbr9UoDKldsBOWvv,2,2,6.87,18,2019,4
DB1873DFXPvAibaEXe8bHoSDwbr9UoDKldsBOWvv,1,3,8.52,20,2019,5
EC8A21ECXPvAibaEXe8bHoSDwbr9UmqihlFYfs8t,2,2,6.47,15,2019,4
